EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,TOTAL_GOALS,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,1.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.41,1.48,,1.45,1.51,,1.41,1.52,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,1.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.01,970,1.49,,970,1.49,,970,1.49,1.49,1.02
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,2,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.26,1.32,,1.3,1.37,,1.27,1.35,,31.51,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,2,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,2.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,2.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.23,1.28,,1.26,1.32,,1.24,1.3,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,2.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.2,1.29,108.07,1.2,1.28,108.07,1.22,1.27,108.07,108.07,1.16
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,2.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,88.8,,970,88.8,,1.01,266.56,266.56,1.01
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,2.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,2.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.14,1.18,,1.16,1.2,,1.15,1.19,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,3,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,3,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.07,1.1,,1.09,1.12,,1.08,1.11,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,3.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,3.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.07,1.1,,1.08,1.11,,1.08,1.11,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,3.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.07,1.09,,1.08,1.11,,1.07,1.09,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,3.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,3.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,3.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.04,1.07,,1.05,1.07,,1.05,1.07,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,8586946,Melbourne City,4,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ASIAN_HANDICAP,251805705,Asian Handicap,36700739,Macarthur FC,4,WINNER,1,Melbourne City,Macarthur FC,2,1,1,,970,,,970,,,970,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,BOTH_TEAMS_TO_SCORE,251805773,Both teams to Score?,110503,No,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,2.18,2.2,428.14,2.12,2.14,1049.35,2.08,2.12,1321.88,1828.77,2.08
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,BOTH_TEAMS_TO_SCORE,251805773,Both teams to Score?,30246,Yes,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.84,1.88,249.15,1.88,1.89,335.37,1.89,1.93,534.82,1074.78,1.89
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,14,2 vs 3,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,65,70,120.68,75,80,125.59,75,80,161.94,239.51,75
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,15,1 vs 3,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,70,75,66.89,80,90,69.88,85,90,104.63,209.21,85
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,6,2 vs 1,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,9.2,9.4,223.76,9,9.4,494.96,8.8,9.2,591.38,1284.22,8.8
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,11,3 vs 1,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,14.5,15,133.41,14.5,15,173.93,14.5,15,219.75,615.95,15
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,9063255,Any Other Away Win,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,70,75,47.23,85,110,47.23,90,100,82.21,135.5,90
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,13,3 vs 3,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,90,95,43.21,95,100,81.98,100,110,121.1,228.42,100
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,9063256,Any Other Draw,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,500,1000,12.22,500,1000,12.24,500,1000,14,26.96,500
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,2,1 vs 0,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,9.2,9.6,238.67,8.6,9,406.36,8.6,8.8,651.95,939.35,9
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,7,2 vs 2,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,19,20,252.36,21,22,345.17,22,23,405.78,961.86,21
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,8,1 vs 2,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,20,22,88.86,22,23,115.24,22,23,138.47,721.45,22
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,9,0 vs 2,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,48,50,145.78,50,60,154.68,50,55,176.92,246.09,50
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,9063254,Any Other Home Win,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,7.2,7.8,401.43,7,7.4,620.84,7.4,7.6,966.98,1604.19,7.6
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,1,0 vs 0,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,19.5,20,345.76,19.5,20,490.8,19.5,20,818.3,1189.34,20
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,12,3 vs 2,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,28,30,28.39,29,30,76.16,29,30,113.19,296.9,30
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,10,3 vs 0,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,14,15,143.04,13.5,14,265.74,13,14,345.36,501.09,14
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,5,2 vs 0,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,9.6,10,174.54,8.8,9.4,407.13,8.8,9.2,530.27,651.52,9.2
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,4,0 vs 1,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,21,23,202.47,22,23,216.78,22,23,312.57,534.59,23
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,16,0 vs 3,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,140,150,21.81,160,180,22.68,160,180,35.61,52.5,160
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,CORRECT_SCORE,251805695,Correct Score,3,1 vs 1,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,9.4,10,280.9,9.8,10.5,425.06,10,10.5,624.64,18703.72,10
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,DOUBLE_CHANCE,251805778,Double Chance,6384648,Home or Away,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.26,1.29,329.14,1.25,1.27,329.14,1.25,1.28,524.46,639.34,1.26
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,DOUBLE_CHANCE,251805778,Double Chance,6384646,Home or Draw,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.18,1.21,374.59,1.16,1.19,645.49,1.17,1.18,725.87,4391.01,1.17
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,DOUBLE_CHANCE,251805778,Double Chance,6384647,Draw or Away,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,2.48,2.74,68.84,2.68,2.96,73.56,2.68,2.86,134.18,1040.27,2.86
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_05,251805780,First Half Goals 0.5,5851482,Under 0.5 Goals,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,3.65,3.7,286.09,3.65,3.7,520.84,3.6,3.75,1493.17,5696.13,3.8
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_05,251805780,First Half Goals 0.5,5851483,Over 0.5 Goals,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.37,1.39,1875.94,1.37,1.39,2258.85,1.36,1.37,3792.8,9250.87,1.36
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_15,251805781,First Half Goals 1.5,1221385,Under 1.5 Goals,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.56,1.58,400.59,1.56,1.59,532.46,1.57,1.6,900.06,10265.77,1.59
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_15,251805781,First Half Goals 1.5,1221386,Over 1.5 Goals,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,2.72,2.76,156.72,2.7,2.74,355.26,2.68,2.72,1059.76,3358.59,2.7
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_25,251805782,First Half Goals 2.5,47973,Over 2.5 Goals,0,LOSER,0,Melbourne City,Macarthur FC,2,1,1,7.2,7.8,41.62,7,7.4,88.77,7,7.6,416.44,2799.4,7.6
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,FIRST_HALF_GOALS_25,251805782,First Half Goals 2.5,47972,Under 2.5 Goals,0,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.16,1.17,743.56,1.15,1.17,1146.44,1.15,1.17,3073.35,27882.87,1.17
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,0.5,LOSER,0,Melbourne City,Macarthur FC,2,1,1,18.09,21.48,,18.09,21.46,12.25,15.98,22.58,12.25,79.38,19
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,0.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.05,1.06,,1.05,1.06,,1.04,1.07,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,0.75,LOSER,0,Melbourne City,Macarthur FC,2,1,1,14.05,22.98,,14.17,22.93,,14.74,24.19,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,0.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.04,1.08,,1.04,1.08,,1.04,1.08,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,1,LOSER,0,Melbourne City,Macarthur FC,2,1,1,12.89,21.03,8.84,12.99,20.95,8.84,13.57,22.17,10.78,10.78,16.88
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,1,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.04,1.08,,1.05,1.08,,1.04,1.07,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,1.25,LOSER,0,Melbourne City,Macarthur FC,2,1,1,5.75,9.01,,5.77,8.85,,5.9,9.27,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,1.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.12,1.22,,1.12,1.21,,1.12,1.21,,1.21,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,1.5,LOSER,0,Melbourne City,Macarthur FC,2,1,1,4.7,5.07,8.45,4.7,4.99,17.29,4.72,5.1,52.53,1275.44,4.8
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,1.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.24,1.27,299.92,1.25,1.28,305.05,1.24,1.27,1431.23,3551.86,1.26
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,1.75,LOSER,0,Melbourne City,Macarthur FC,2,1,1,4.02,4.58,,4.02,4.48,,4.12,4.78,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,1.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.23,1.4,,1.23,1.4,,1.22,1.39,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,2,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.34,1.39,6.21,1.34,1.39,6.21,1.35,1.39,6.21,1864.52,1.39
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,2,LOSER,0,Melbourne City,Macarthur FC,2,1,1,3.65,4.57,,3.6,3.9,,3.65,4.68,,754.57,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,2.25,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.5,1.63,,1.5,1.58,,1.51,1.58,,3080.97,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,2.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,2.36,2.97,,2.68,2.94,,2.4,3.02,,217.31,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,2.5,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.75,1.79,110.36,1.76,1.79,227.53,1.75,1.79,5346.4,10536.42,1.79
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,2.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,2.26,2.34,252.24,2.26,2.34,252.27,2.28,2.34,262.92,7485.41,2.27
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,2.75,LOSER,0,Melbourne City,Macarthur FC,2,1,1,1.91,2.03,,1.87,2,,1.84,1.99,1937.34,6905.96,1.98
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,2.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.8,2.16,2.02,1.81,2.15,2.02,2.01,2.18,2.89,1054.49,2.02
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,3,LOSER,0,Melbourne City,Macarthur FC,2,1,1,2.24,2.36,4.17,2.28,2.33,9.37,2.26,2.31,854.78,1367.76,2.32
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,3,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.74,1.86,,1.74,1.85,,1.74,1.88,18.36,334.62,1.73
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,3.25,LOSER,0,Melbourne City,Macarthur FC,2,1,1,2.25,2.82,,2.49,2.7,,2.24,2.71,,3.77,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,3.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.55,1.66,41.61,1.47,1.69,41.61,1.59,1.69,41.61,147.11,1.51
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,3.5,LOSER,0,Melbourne City,Macarthur FC,2,1,1,2.9,3.05,477.3,2.94,3.1,477.3,2.94,3.08,484.97,2730.82,3.05
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,3.5,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.49,1.52,29.67,1.48,1.52,891.48,1.48,1.51,7207.34,12508.12,1.49
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,3.75,LOSER,0,Melbourne City,Macarthur FC,2,1,1,3.47,3.83,,3.45,3.83,,3.34,3.88,,1.76,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,3.75,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.29,1.5,,1.29,1.49,,1.29,1.5,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,4,LOSER,0,Melbourne City,Macarthur FC,2,1,1,4.62,5.17,,4.72,5.17,,4.52,5.17,,92.59,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,4,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.19,1.33,,1.2,1.33,,1.2,1.34,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044482,Over,4.25,LOSER,0,Melbourne City,Macarthur FC,2,1,1,4.41,6.75,,4.43,6.63,,4.35,6.62,,,
2025-12-23 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 23 Dec/Melbourne City v Macarthur FC,35065490,ALT_TOTAL_GOALS,251805739,Goal Lines,7044483,Under,4.25,WINNER,1,Melbourne City,Macarthur FC,2,1,1,1.17,1.3,,1.17,1.3,,1.17,1.3,,,
